,Src Pt,Dst Pt,Packets,Bytes
108196,10753,80,1,46
108197,80,10753,6,264
108198,22,21328,12,2133
108199,21328,22,16,2016
108200,34603,23,1,46
108201,23,34603,1,40
108202,9027,1701,1,135
108203,0,3,1,163
108204,59998,22,17,2267
108205,22,59998,19,3185
108206,53548,22,7,441
108207,22,53548,8,1564
108208,42381,80,1,46
108209,80,42381,6,264
108210,22,39909,26,3745
108211,39909,22,24,2921
108212,18763,22,5,262
108213,22,18763,3,205
108214,5737,23,1,46
108215,23,5737,1,40
108216,18190,22,6,341
108217,22,18190,10,2578
108218,34189,22,5,283
108219,22,34189,13,8617
108220,40264,22,2,92
108221,22,40264,1,44
108222,22,58878,19,3185
108223,58878,22,15,2163
108224,8080,36516,1,40
108225,36516,8080,1,46
108226,55495,22,7,415
108227,22,55495,10,1577
108228,34096,22,15,2163
108229,22,34096,19,3185
108230,18628,80,1,46
108231,80,18628,6,264
108232,27129,23,1,46
108233,23,27129,1,40
108234,58299,8089,1,46
108235,8089,58299,1,40
108236,1358,22,14,2999
108237,22,1358,20,3145
108238,38204,22,17,2267
108239,22,38204,19,3185
108240,2992,22,24,2900
108241,22,2992,26,3745
108242,1164,80,1,46
108243,80,1164,6,264
108244,22,51159,26,3745
108245,51159,22,26,2987
108246,3666,22,2,92
108247,22,3666,1,44
108248,50626,22,26,2987
108249,22,50626,26,3745
108250,22,41612,20,3237
108251,41612,22,17,2261
108252,58894,22,25,3034
108253,22,58894,29,4041
108254,22,39289,19,3185
108255,39289,22,17,2267
108256,56117,22,15,2163
108257,22,56117,19,3185
108258,19158,80,1,46
108259,80,19158,6,264
108260,10895,22,7,441
108261,22,10895,8,1564
108262,51932,22,12,1724
108263,22,51932,14,4629
108264,51809,22,14,1693
108265,22,51809,14,2625
108266,5358,36767,1,40
108267,36767,5358,1,46
108268,12404,80,1,46
108269,80,12404,6,264
108270,22,38113,19,3185
108271,38113,22,17,2267
108272,22,43469,24,4501
108273,43469,22,18,2411
108274,8445,22,24,2921
108275,22,8445,26,3745
108276,44282,22,10,835
108277,22,44282,13,3770
108278,30792,22,6,314
108279,22,30792,4,281
108280,38032,7547,1,46
108281,7547,38032,1,40
108282,31618,80,1,46
108283,80,31618,6,264
108284,42294,22,16,2293
108285,22,42294,22,3421
108286,24944,22,15,2157
108287,22,24944,20,3249
108288,22,52309,26,3745
108289,52309,22,24,2905
108290,45691,1900,1,118
108291,0,3,1,146
108292,19057,22,16,2227
108293,22,19057,21,3371
108294,15527,23,1,46
108295,23,15527,1,40
108296,22,62170,26,3745
108297,62170,22,24,2889
108298,14703,7547,1,46
108299,7547,14703,1,40
108300,42719,23,1,46
108301,23,42719,1,40
108302,23,17558,1,40
108303,17558,23,1,46
108304,22,35890,19,3185
108305,35890,22,17,2267
108306,22,23427,5,1285
108307,23427,22,6,340
108308,52814,22,16,2299
108309,22,52814,22,5061
108310,49376,22,23,2866
108311,22,49376,24,3641
108312,60385,8883,1,46
108313,8883,60385,1,40
108314,42275,22,2,120
108315,22,42275,7,420
108316,22,56178,19,3185
108317,56178,22,17,2267
108318,62388,22,8,420
108319,22,62388,6,401
108320,56069,23,1,46
108321,23,56069,1,40
108322,54283,22,18,2423
108323,22,54283,24,3555
108324,27733,22,8,472
108325,22,27733,10,2668
108326,35283,22,2,92
108327,22,35283,1,44
108328,39606,22,24,2883
108329,22,39606,26,3745
108330,11854,22,25,3036
108331,22,11854,27,3809
108332,45283,80,1,46
108333,80,45283,6,264
108334,47154,22,2,92
108335,22,47154,1,44
108336,22,46436,27,4773
108337,46436,22,24,2883
108338,50705,22,4,231
108339,22,50705,12,6775
108340,4034,22,13,2843
108341,22,4034,18,2985
108342,39546,623,1,46
108343,623,39546,1,40
108344,50001,123,1,46
108345,0,3,1,64
108346,22,35713,13,2669
108347,35713,22,14,1847
108348,31518,22,26,3004
108349,22,31518,26,3745
108350,63508,80,1,46
108351,80,63508,6,264
108352,22,14022,29,4049
108353,14022,22,27,3107
108354,28409,22,7,420
108355,22,28409,8,1535
108356,316,80,6,276
108357,80,316,14,616
108358,44822,22,17,2267
108359,22,44822,19,3185
108360,56380,445,3,144
108361,445,56380,3,120
108362,22553,80,1,46
108363,80,22553,6,264
108364,5076,5060,1,438
108365,0,3,1,466
108366,22,60909,22,4333
108367,60909,22,17,2275
108368,51478,22,24,2915
108369,22,51478,26,3745
108370,31263,23,1,46
108371,23,31263,1,40
108372,15571,22,9,607
108373,22,15571,16,2184
108374,14018,22,24,2899
108375,22,14018,26,3745
108376,2577,22,14,2825
108377,22,2577,18,2985
108378,64157,23,1,46
108379,23,64157,1,40
108380,60766,22,24,2932
108381,22,60766,26,3745
108382,63056,80,1,46
108383,80,63056,6,264
108384,4723,7547,1,46
108385,7547,4723,1,40
108386,56849,80,1,46
108387,80,56849,6,264
108388,22,7747,26,3745
108389,7747,22,24,2883
108390,22,14781,26,3745
108391,14781,22,24,2889
108392,22,48088,19,3185
108393,48088,22,15,2163
108394,53665,22,9,757
108395,22,53665,8,2453
108396,11479,22,4,225
108397,22,11479,6,1378
108398,47334,22,17,2267
108399,22,47334,19,3185
108400,13399,23,1,46
108401,23,13399,1,40
108402,60387,80,1,46
108403,80,60387,6,264
108404,53731,445,3,144
108405,445,53731,3,120
108406,22,54561,19,3185
108407,54561,22,17,2267
108408,25461,14352,1,46
108409,14352,25461,1,40
108410,80,2009,6,264
108411,2009,80,1,46
108412,22,22032,12,2133
108413,22032,22,17,2068
108414,47686,22,17,2267
108415,22,47686,19,3185
108416,35314,22,17,2283
108417,22,35314,19,3185
108418,57810,23,1,46
108419,23,57810,1,40
108420,21665,22,5,292
108421,22,21665,7,548
108422,64873,22,15,2163
108423,22,64873,19,3185
108424,56702,22,24,2899
108425,22,56702,26,3745
108426,64376,22,7,381
108427,22,64376,9,4457
108428,40077,80,1,46
108429,80,40077,6,264
108430,52952,22,20,2519
108431,22,52952,22,3433
108432,25289,22,20,2561
108433,22,25289,25,3549
108434,22,32379,5,1285
108435,32379,22,6,340
108436,22,25307,23,3789
108437,25307,22,15,2825
108438,32312,22,23,2924
108439,22,32312,26,3745
108440,22,47282,19,3185
108441,47282,22,15,2163
108442,24745,23,1,46
108443,23,24745,1,40
108444,12175,22,16,2283
108445,22,12175,22,3489
108446,22,60105,19,3185
108447,60105,22,15,2179
108448,22,33293,19,3185
108449,33293,22,17,2267
108450,35903,23,1,46
108451,23,35903,1,40
108452,6310,22,24,2900
108453,22,6310,26,3745
108454,17403,22,15,2163
108455,22,17403,19,3185
108456,22,56210,19,3185
108457,56210,22,15,2163
108458,59666,22,17,2267
108459,22,59666,20,3305
108460,45947,22,2,92
108461,22,45947,1,44
108462,32844,80,1,46
108463,80,32844,6,264
108464,19309,5358,1,46
108465,5358,19309,1,40
108466,23,29523,1,40
108467,29523,23,1,46
108468,52129,22,14,1693
108469,22,52129,15,2665
108470,20262,22,27,3308
108471,22,20262,31,5085
108472,59577,80,1,46
108473,80,59577,6,264
108474,22,33042,19,3185
108475,33042,22,17,2267
108476,36488,22,18,2403
108477,22,36488,21,3369
108478,41078,22,17,2016
108479,22,41078,23,3541
108480,30546,22,6,361
108481,22,30546,9,1632
108482,24012,22,7,420
108483,22,24012,9,1599
108484,3353,5358,1,46
108485,5358,3353,1,40
108486,14020,22,6,977
108487,22,14020,7,1401
108488,25743,23,1,46
108489,23,25743,1,40
108490,4663,22,24,2900
108491,22,4663,26,3745
108492,305,80,3,138
108493,80,305,7,308
108494,34664,22,7,401
108495,22,34664,9,3518
108496,54281,22,17,2267
108497,22,54281,19,3185
108498,22,39448,19,3185
108499,39448,22,17,2267
108500,47757,22,15,2163
108501,22,47757,19,3185
108502,25546,22,24,2900
108503,22,25546,26,3745
108504,15101,23,1,46
108505,23,15101,1,40
108506,30381,80,1,46
108507,80,30381,6,264
108508,3834,22,24,2900
108509,22,3834,26,3745
108510,39567,22,15,2163
108511,22,39567,19,3185
108512,22,62272,26,3745
108513,62272,22,24,2899
108514,6284,23,1,46
108515,23,6284,1,40
108516,5127,22,2,92
108517,22,5127,1,44
108518,22,40161,26,4745
108519,40161,22,16,2267
108520,49129,22,17,1988
108521,22,49129,23,3545
108522,32320,22,7,417
108523,22,32320,12,1910
108524,12155,22,7,459
108525,22,12155,13,2000
108526,22,64760,5,1285
108527,64760,22,6,340
108528,47245,22,5,340
108529,22,47245,8,2445
108530,22,3356,27,3735
108531,3356,22,16,4025
108532,41803,22,3,179
108533,22,41803,11,4738
108534,22297,22,2,106
108535,22,22297,5,300
108536,43938,22,17,2363
108537,22,43938,25,6094
108538,22,41331,5,1285
108539,41331,22,6,340
108540,63916,23,1,46
108541,23,63916,1,40
108542,31655,22,15,2171
108543,22,31655,19,3201
108544,22121,80,1,46
108545,80,22121,6,264
108546,48927,22,15,2365
108547,22,48927,18,4793
108548,22,39779,19,3185
108549,39779,22,17,2283
108550,22,47055,19,3185
108551,47055,22,17,2267
108552,58034,22,17,2267
108553,22,58034,19,3197
108554,45705,80,1,46
108555,80,45705,6,264
108556,28122,2222,1,46
108557,2222,28122,1,40
108558,22,43513,19,3185
108559,43513,22,15,2163
108560,5067,5060,1,433
108561,0,3,1,461
108562,37531,53,1,46
108563,53,37531,1,40
108564,18805,22,5,283
108565,22,18805,13,8617
108566,51787,22,17,2267
108567,22,51787,19,3185
108568,34441,23,1,46
108569,23,34441,1,40
108570,0,3,1,68
108571,22824,80,1,46
108572,80,22824,6,264
108573,57039,22,7,381
108574,22,57039,10,4505
108575,50064,22,2,112
108576,22,50064,4,240
108577,65482,22,2,92
108578,22,65482,1,44
108579,25586,22,7,1035
108580,22,25586,10,4489
108581,43498,22,15,2163
108582,22,43498,19,3185
108583,22,37978,19,3185
108584,37978,22,17,2267
108585,80,4253,6,264
108586,4253,80,1,46
108587,54641,1900,1,46
108588,1900,54641,1,40
108589,61960,22,27,3056
108590,22,61960,26,3745
108591,14863,22,15,2163
108592,22,14863,19,3185
108593,29959,22,6,353
108594,22,29959,7,3423
108595,22,51997,19,3185
108596,51997,22,19,2371
108597,1969,23,1,46
108598,23,1969,1,40
108599,30123,22,17,2363
108600,22,30123,22,3446
108601,62341,22,3,166
108602,22,62341,7,420
108603,46390,5901,1,46
108604,5901,46390,1,40
108605,50621,22,7,426
108606,22,50621,8,2429
108607,41923,5358,1,46
108608,5358,41923,1,40
108609,49223,80,1,46
108610,80,49223,6,264
108611,23995,22,6,341
108612,22,23995,10,2562
108613,39622,22,24,2900
108614,22,39622,26,3745
108615,54668,23,1,46
108616,23,54668,1,40
108617,53002,22,24,2900
108618,22,53002,26,3745
108619,23,46599,1,40
108620,46599,23,1,46
108621,42750,1900,1,122
108622,0,3,1,150
108623,23,19303,3,120
108624,19303,23,3,138
108625,31044,22,15,2163
108626,22,31044,19,3185
108627,22,65451,5,1285
108628,65451,22,6,340
108629,1651,445,3,144
108630,445,1651,3,120
108631,30951,80,1,46
108632,80,30951,6,264
108633,44646,80,1,46
108634,80,44646,6,264
108635,24490,23,1,46
108636,23,24490,1,40
108637,63646,80,1,46
108638,80,63646,6,264
108639,19493,22,5,294
108640,22,19493,8,533
108641,85,80,7,322
108642,80,85,42,1848
108643,30465,22,5,277
108644,22,30465,9,5433
108645,10001,22,13,1972
108646,22,10001,14,2302
108647,22,59946,19,3185
108648,59946,22,17,2283
108649,14729,23,1,46
108650,23,14729,1,40
108651,240,80,3,138
108652,80,240,7,308
108653,36989,5094,1,46
108654,0,3,1,69
108655,22,34719,29,3993
108656,34719,22,26,3155
108657,48206,993,1,46
108658,993,48206,1,40
108659,51316,22,7,441
108660,22,51316,10,1680
108661,35385,80,1,46
108662,80,35385,6,264
108663,386,80,1,46
108664,80,386,6,264
108665,52299,22,14,1699
108666,22,52299,15,2665
108667,62172,22,27,3123
108668,22,62172,28,3929
108669,22,18635,26,3745
108670,18635,22,24,2889
108671,5358,52339,1,40
108672,52339,5358,1,46
108673,32507,22,15,2163
108674,22,32507,19,3185
108675,6000,3306,1,46
108676,3306,6000,1,40
108677,1739,21,3,144
108678,21,1739,3,120
108679,22,40711,19,3185
108680,40711,22,15,2163
108681,55324,23,1,46
108682,23,55324,1,40
108683,22,54477,19,3185
108684,54477,22,15,2163
108685,38167,22,8,427
108686,22,38167,10,4505
108687,22,22722,12,2133
108688,22722,22,17,2068
108689,47899,5358,1,46
108690,5358,47899,1,40
108691,62106,80,1,46
108692,80,62106,6,264
108693,2884,22,16,2917
108694,22,2884,20,3065
108695,50323,22,5,283
108696,22,50323,13,8533
108697,22,31626,26,3745
108698,31626,22,24,2966
108699,52454,22,26,3004
108700,22,52454,26,3745
108701,49479,22,17,2267
108702,22,49479,19,3185
108703,12598,23,1,46
108704,23,12598,1,40
108705,42187,22,8,529
108706,22,42187,12,5761
108707,57307,22,4,225
108708,22,57307,8,4377
108709,22,34597,19,3185
108710,34597,22,17,2267
108711,22,53358,27,5346
108712,53358,22,16,2693
108713,18907,80,1,46
108714,80,18907,6,264
108715,59082,7547,1,46
108716,7547,59082,1,40
108717,30863,22,17,2267
108718,22,30863,20,4085
108719,45466,22,17,2267
108720,22,45466,19,3185
108721,123,44370,1,76
108722,44370,123,1,76
108723,22705,80,1,46
108724,80,22705,6,264
108725,64733,22,15,2163
108726,22,64733,20,4213
108727,37933,22,7,381
108728,22,37933,9,4445
108729,22,58872,20,3249
108730,58872,22,17,2261
108731,53399,22,15,2163
108732,22,53399,22,6141
108733,62151,23,1,46
108734,23,62151,1,40
108735,36762,8118,1,46
108736,8118,36762,1,40
108737,10088,80,1,46
108738,80,10088,6,264
108739,55954,22,3,166
108740,22,55954,5,300
108741,80,39783,7,11948
108742,39783,80,8,676
108743,80,39785,3,611
108744,39785,80,5,343
108745,51497,22,11,1637
108746,22,51497,14,2689
108747,22,49692,26,3745
108748,49692,22,24,2918
108749,80,39789,3,612
108750,39789,80,5,344
108751,24748,22,25,2979
108752,22,24748,27,3838
108753,23224,22,6,329
108754,22,23224,13,4759
108755,53797,22,15,2163
108756,22,53797,19,3185
108757,44500,22,24,2900
108758,22,44500,26,3745
108759,62521,80,1,46
108760,80,62521,6,264
108761,22,46667,26,3745
108762,46667,22,24,2900
108763,64910,22,5,268
108764,22,64910,4,281
108765,34512,22,2,106
108766,22,34512,5,300
108767,57654,22,3,166
108768,22,57654,7,420
108769,31185,22,5,274
108770,22,31185,10,694
108771,22,33805,19,3185
108772,33805,22,17,2267
108773,22,29708,26,3745
108774,29708,22,24,2889
108775,22,15075,6,264
108776,15075,22,1,46
108777,48858,22,4,239
108778,22,48858,12,5774
108779,22,33877,19,3185
108780,33877,22,20,2423
108781,123,49035,1,76
108782,49035,123,1,76
108783,22,52177,19,3185
108784,52177,22,17,2267
108785,214,80,2,92
108786,80,214,7,308
108787,46756,11189,1,46
108788,11189,46756,1,40
108789,31160,22,19,2483
108790,22,31160,25,3698
108791,41424,123,1,76
108792,0,3,1,104
108793,36475,22,12,1811
108794,22,36475,14,2721
108795,22027,22,6,341
108796,22,22027,11,6566
108797,11608,22,4,255
108798,22,11608,8,2507
108799,22,40356,19,3185
108800,40356,22,19,2371
108801,37277,22,5,283
108802,22,37277,12,6654
108803,17262,80,1,46
108804,80,17262,3,132
108805,61232,7547,1,46
108806,7547,61232,1,40
108807,40990,22,17,2267
108808,22,40990,19,3185
108809,0,3,1,80
108810,0,0,1,52
108811,45071,22,12,1586
108812,22,45071,12,2545
108813,38156,22,24,2900
108814,22,38156,26,3745
108815,60418,22,15,2163
108816,22,60418,19,3185
108817,24312,22,4,225
108818,22,24312,8,5509
108819,23,8389,1,40
108820,8389,23,1,46
108821,40286,23,1,46
108822,23,40286,1,40
108823,8888,8888,1,46
108824,8888,8888,1,40
108825,47334,22,17,2267
108826,22,47334,19,3185
108827,52746,80,1,46
108828,80,52746,6,264
108829,39217,22,7,420
108830,22,39217,11,3610
108831,16430,80,1,46
108832,80,16430,6,264
108833,123,33255,1,76
108834,33255,123,1,76
108835,54061,22,18,2319
108836,22,54061,19,3185
108837,22,17902,5,1285
108838,17902,22,6,340
108839,36014,22,17,2283
108840,22,36014,19,3185
108841,32279,22,16,2215
108842,22,32279,19,3185
108843,30945,22,16,2227
108844,22,30945,21,3330
108845,22,28891,34,4505
108846,28891,22,27,3207
108847,22,2780,27,3809
108848,2780,22,27,3209
108849,48397,22,12,1586
108850,22,48397,12,2545
108851,13790,22,6,353
108852,22,13790,8,2470
108853,3306,10383,1,40
108854,10383,3306,1,46
108855,59187,22,8,441
108856,22,59187,8,1481
108857,38724,22,17,2267
108858,22,38724,19,3185
108859,56285,123,1,46
108860,0,3,1,65
108861,51056,80,1,46
108862,80,51056,3,132
108863,10206,22,17,3017
108864,22,10206,25,5462
108865,46642,22,2,106
108866,22,46642,4,240
108867,22,53330,19,3185
108868,53330,22,14,2111
108869,59176,22,16,2223
108870,22,59176,21,3305
108871,22,41225,19,3185
108872,41225,22,17,2267
108873,351,80,3,138
108874,80,351,7,308
108875,10500,22,11,1756
108876,22,10500,11,2081
108877,22,47817,19,3185
108878,47817,22,15,2163
108879,123,35721,1,76
108880,35721,123,1,76
108881,58763,22,15,2163
108882,22,58763,19,3185
108883,1498,53,1,75
108884,0,3,1,103
108885,22,56623,19,3185
108886,56623,22,15,2179
108887,22,53158,19,3185
108888,53158,22,17,2267
108889,26842,80,1,46
108890,80,26842,6,264
108891,44402,22,17,3199
108892,22,44402,25,4570
108893,31338,22,4,210
108894,22,31338,5,374
108895,22,51521,5,1285
108896,51521,22,8,476
108897,18294,22,17,2267
108898,22,18294,19,3185
108899,43852,22,24,2916
108900,22,43852,27,3849
108901,20571,22,5,283
108902,22,20571,15,8729
108903,11055,22,26,2993
108904,22,11055,26,3745
108905,48018,3355,2,92
108906,3355,48018,1,40
108907,11148,22,24,2900
108908,22,11148,26,3745
108909,49185,22,6,367
108910,22,49185,15,7979
108911,35494,80,1,46
108912,80,35494,6,264
108913,41511,445,2,104
108914,445,41511,2,80
108915,15440,7547,1,46
108916,7547,15440,1,40
108917,392,80,3,138
108918,80,392,7,308
108919,51970,23,1,46
108920,23,51970,1,40
108921,8680,80,1,46
108922,80,8680,6,264
108923,41051,22,17,2267
108924,22,41051,19,3185
108925,123,36788,1,76
108926,36788,123,1,76
108927,22,43301,19,3185
108928,43301,22,17,2267
108929,23,13513,1,40
108930,13513,23,1,46
108931,80,58832,2,88
108932,58832,80,2,92
108933,23,59183,1,40
108934,59183,23,1,46
108935,22,50283,5,1285
108936,50283,22,6,340
108937,4345,445,3,144
108938,445,4345,3,120
108939,52471,22,15,1739
108940,22,52471,14,2625
108941,30359,7547,1,46
108942,7547,30359,1,40
108943,38604,47808,1,46
108944,47808,38604,1,40
108945,36280,22,26,3041
108946,22,36280,26,3745
108947,47838,22,7,1301
108948,22,47838,19,10765
108949,18292,22,1,46
108950,22,18292,6,264
108951,22,25082,26,3745
108952,25082,22,26,3005
108953,37868,22,18,2443
108954,22,37868,22,3369
108955,22,56499,5,1285
108956,56499,22,6,340
108957,22,17254,27,3849
108958,17254,22,26,2987
108959,42284,22,29,3627
108960,22,42284,33,4305
108961,20507,80,1,46
108962,80,20507,6,264
108963,502,58845,1,40
108964,58845,502,1,46
108965,5073,5060,1,441
108966,0,3,1,469
108967,8000,49812,7,561
108968,49812,8000,6,589
108969,8000,54897,7,561
108970,54897,8000,6,589
108971,8000,62153,7,561
108972,62153,8000,6,589
108973,8000,63227,7,561
108974,63227,8000,6,589
108975,8000,56321,7,561
108976,56321,8000,6,589
108977,8000,56832,7,561
108978,56832,8000,6,589
108979,33733,22,6,347
108980,22,33733,7,1512
108981,8000,60046,7,561
108982,60046,8000,6,589
108983,8000,51626,7,1725
108984,51626,8000,6,579
108985,57426,80,1,46
108986,80,57426,6,264
108987,8000,49813,7,1727
108988,49813,8000,6,579
108989,8000,54898,7,1726
108990,54898,8000,6,579
108991,8000,62154,7,1725
108992,62154,8000,6,579
108993,8000,63228,7,1726
108994,63228,8000,6,579
108995,8000,56322,7,1727
108996,56322,8000,6,579
108997,8000,60048,7,1727
108998,60048,8000,6,579
108999,8000,54565,7,1727
109000,54565,8000,5,533
109001,8000,56320,7,1725
109002,56320,8000,6,579
109003,8000,62277,7,1727
109004,62277,8000,6,579
109005,8000,56833,7,1726
109006,56833,8000,6,579
109007,8000,57863,7,1726
109008,57863,8000,6,579
109009,8000,58914,7,1726
109010,58914,8000,6,579
109011,8000,59948,7,1726
109012,59948,8000,6,579
109013,8000,60979,7,1726
109014,60979,8000,6,579
109015,8000,62012,7,1726
109016,62012,8000,6,579
109017,8000,63045,7,1726
109018,63045,8000,6,579
109019,8000,64080,7,1726
109020,64080,8000,6,579
109021,8000,65112,7,1727
109022,65112,8000,6,579
109023,8000,49800,7,1727
109024,49800,8000,6,579
109025,8000,50842,7,1727
109026,50842,8000,6,579
109027,8000,51877,7,1727
109028,51877,8000,6,579
109029,8000,52907,7,1727
109030,52907,8000,6,579
109031,8000,53940,7,1727
109032,53940,8000,6,579
109033,42055,22,2,92
109034,22,42055,1,44
109035,1070,22,26,3007
109036,22,1070,29,3985
109037,22,23532,12,2133
109038,23532,22,16,2016
109039,7547,9673,1,40
109040,9673,7547,1,46
109041,22,45498,19,3185
109042,45498,22,17,2267
109043,38888,22,6,335
